公众号名称,链接,基本信息,介绍,最近文章,文章链接
中富资本学院,http://mp.weixin.qq.com/profile?src=3&timestamp=1503128337&ver=1&signature=1u*Ir6eF0WkM57PIduyXpPa9eKnk4Fo3abZvMqLHkqLPtQKHgMAj6p9BfmSt8ern2i4tK73DjnHLqC09DqqSRg==,微信号：ezhongfu,中富资本学院依托中富投资集团近20年的资本运作经验和顶级专家团队,为中小微企业提供实操落地的资本培训、咨询与运作服务,致力于创建中国最具价值的资本互动交流生态圈,打造集教育、研究、信息、智库为一体的资...,,,
IDG资本,http://mp.weixin.qq.com/profile?src=3&timestamp=1503128337&ver=1&signature=UY7AgHhXkxxwuhEPIpa8nCMnrTr95f7CC4j3vaZvwjBawE9DnSaTc9JtqNKG9-4deYu7kWFZTLEdbHXY2d7JnQ==,微信号：idg_capital,不只是VC,还有趣味和陪伴.,,不断接近「完美」的最好办法是什么?| CEO说,http://mp.weixin.qq.com/s?src=3&timestamp=1503128337&ver=1&signature=Xc2yEkPo-tAwpC5cQSX0M2jMzU8Ac7HYAlfVG96*tsMu0wlUuNiyvDvaqIUu0H7mNigYzRRlPoM3Xg10qEetJW9DZQ12F-JrQYqcFnja3N2aQrge1YSCWmyuoPCTNsjzsbz6SyugZfXUifdTthnufAteUh614Yuj9rzYHBMPh2o=
洞见资本,http://mp.weixin.qq.com/profile?src=3&timestamp=1503128337&ver=1&signature=248gCs*on3*7LSIzoqx*ln-b8j8J*34iDrqZvivX*127sIvcbQCidnrUpmRLUTFvQEmBWFN0j7vektE9mTubMg==,微信号：dongjian360,洞见知行,专业、极致、聚焦,用心打造“新三板融资与市值管理”专业落地服务平台! 洞见聚焦中小企业:融资、投资、股权设计、市值管理落地实操服务,仅1年多时间已成功帮助近20家企业实现股权融资近10亿元!,,【大咖洞见】马东:我对内容经济本质的三个判断!,http://mp.weixin.qq.com/s?src=3&timestamp=1503128337&ver=1&signature=bkUvFCIF935df5YGVnrnI8RB38j1TJU317-s4I8oPYiefxglLTwq*sQvSmg5W25V2Qp4DD4wMgzoEfl67hQA7HBh9u57rva9Dj-D-Dzj*OephEarhdmTJyVCXN6cKxGjJncznPG3DissnWmPbQxPADbkAYLAWj62WnpLe65k6P4=
蓝光资本,http://mp.weixin.qq.com/profile?src=3&timestamp=1503128337&ver=1&signature=VsjwlvGkKWmozz-tEmj4vb*PvsD9G*PcYV3XBUb6dGbnZqvrvPv87hHo51BCkYoWqLiPUv6Vu36ulBFOySW9fw==,微信号：lgcapital,蓝光资本根植中原大地,为河南省内上市企业及新三板挂牌公司提供全方位服务,业务涵盖股权投资、融资租赁、股权质押以及供应链金融等热门领域,践行“实业兴国”理念,为广大中小企业发展壮大提供动力支撑.,,孙宏斌首开乐视网高管闭门会:我们在一起,http://mp.weixin.qq.com/s?src=3&timestamp=1503128337&ver=1&signature=LseEE1E27xS-vBlX09LFiIby83DStdgTaOcUBHMb8VkJZE2*6cgAoM5iY5RWSBkp2I7Tuc8hkMKvDTxdqxULEfVRuDhpeDgunRK9XEZuenY0TQRGrIIqyQbtLZiXH7e3f61VQnkA-SiL*oxfDz3xbPXfKJoiwDtBBhXVW5xLPjw=
天石资本,http://mp.weixin.qq.com/profile?src=3&timestamp=1503128337&ver=1&signature=SSewxhhParb8FXllIBt38mdiEQKLRFGsImJ8-K00sIvWhkk50uTOOQx4oLFoL7*ZxbUhT3EG72SePRFzJiBQyg==,微信号：bjtszb,中国投资者一站式服务:学资本,做投资,成为资本赢家.传承资本智慧,引领财富自由.,,2017年最讽刺的网络言论,http://mp.weixin.qq.com/s?src=3&timestamp=1503128337&ver=1&signature=OyrGRJpilZV2vrA3crV3jvOltCNGpBY8Z5*FpjDbpuZ5NFvTJ-4MAK5bHO1hqCNztW05rcXy9b2v6erk8GLwEPGpwNEBQKkV9*LPagWMOhqerQ1EAuG8YBp7R6ISkWaIUojA6ajjQ-ZZdraRBymvS-6S4UyYP2QlBZCP8FVT0z4=
达生资本,http://mp.weixin.qq.com/profile?src=3&timestamp=1503128337&ver=1&signature=XFQta8tTzGUQkCVvtiqpjuVEAAC3U5GJrIOwVtwsH8nsXVe6bhdwzOas9vi7uf22GPPP0SUVrcMOpZQ0ZEUiKg==,微信号：dashengcapital,达生资本专注资产管理和财富管理,持续为高净值人士提供全方位的私人银行服务,分享资本市场价值资讯!,,【视频】看完滴滴这段视频,广告我还是只服泰国!,http://mp.weixin.qq.com/s?src=3&timestamp=1503128337&ver=1&signature=wZlocC3*kagwETaHvCIfgt8BMUgejT59UkbdgZN6Y6qviriPKPb388ZQ-5c2P3zDfwhLq39pHmFAW3SMVSyWzNTFbkgcPSMq5HK-cowbDezvFOJMX5E4PSrRZzHqCQyBegY8O7fum0xTT6uu6hUsjhFJd9zM8Jtni2cy2yTzdW8=
优联资本,http://mp.weixin.qq.com/profile?src=3&timestamp=1503128337&ver=1&signature=bC-OCooyPnt99HZ-ITLujOiSCl6c4TlU5h4EPNhosyRP36McWMDu3DsPWryVKrXMkKngOmsH4nHv1UdVAg1xVA==,微信号：United_Capital,优联资本,中国首家产业链资源整合及一站式投融资服务平台,跨界传统产业、互联网及投融资等领域,从产业链角度梳理商业,整合跨界产业资源,引领产业协作与共赢.,,优联分享 | 9大行业趋势,2017上半年创投圈终极复盘,http://mp.weixin.qq.com/s?src=3&timestamp=1503128337&ver=1&signature=2jBKqB9tDgYwXbjZkTnNZBfOeQ13DRY9nstW2qho3SB29xW9RiTpyijgymZ3LFFEJT9GETKwU2nhopgfwZvRvMlppwlEtNta046GJXNVKvWZsaJGj7v-xGo*LkrWp0E-o02s-Z*qRxdpNt7drBbRJD5v3GPsqc*kSINHjPZpn3s=
国诚资本,http://mp.weixin.qq.com/profile?src=3&timestamp=1503128337&ver=1&signature=DB26aQ8PoLzZPaMc68Epb28R2YaV-7sCey9noHqzcIzI9XWYnBvogTOXRfBtzxy-JUHohnKHrUiUu*-6pXtLgQ==,微信号：gouchengziben,股权投资基金/股权投资基金管理(不得以公开方式募集资金、不得从事公开募集基金管理业务),,这些冷笑话大概只有金融人才懂,http://mp.weixin.qq.com/s?src=3&timestamp=1503128337&ver=1&signature=qBkKva6jPhLgyLL7*n6Y6mQR4p-ILTGqW2Yux95ahpwCY2j37H0JFJPEBrRpgBRzDB*MRRpRBIjFoslbuxrsTgD3KJSHsoLQY9QYLYHPJWSz05VwQGCSCnDy2O89byvgqX92w3LzaQcFrotvNSCufMvz9wjoo0wtkCZTKj-sVRI=
资本实业,http://mp.weixin.qq.com/profile?src=3&timestamp=1503128337&ver=1&signature=zEvnTg5555iRLwBJG9HoDJZJ4xQP*AeK7eOJ8cZqyzTcLmS20BQ915g3XiAARTQIOFX5J1MOb8ry2wWsDfb2wg==,微信号：ccvgcom,开拓财富、品位生活,,中資實業財富 | 拍照失足 香港25歲健美先生墮樓亡,http://mp.weixin.qq.com/s?src=3&timestamp=1503128337&ver=1&signature=nNuCUeN5o05-ftWs7m60erhjKLnAS0kWnA*8Tj*qWr4mJ0VWZPCMoxLW0qwc-owit-dMzdKT6TPHMpylw40WdE1a6cIOwOQDnCkKQPXa1MgwNYydTDOBv*n1CBbW*-d0Ju67p23s1OLXehYBfjm5rBvOFikQa8tz6mwcj2qF*uU=
创亿资本,http://mp.weixin.qq.com/profile?src=3&timestamp=1503128337&ver=1&signature=60vOWWrbropFLaxAd1Ush28cYjJwoNMI6n0e*-dnGD24i3B3SvPJs9hyTgTMbT8e4q-DqfdLvnvYR*6DdVhpZA==,微信号：cyzb1919,中国顶尖的私募基金机构,专注于高净值客户服务和大类资产配置;每天汇聚业内最值得分享,最有信息浓度的投资知识,提供顶级私募理睬智慧,您身边的投资顾问.,,索罗斯增持 13家新三板公司背靠大树,http://mp.weixin.qq.com/s?src=3&timestamp=1503128337&ver=1&signature=Wp6bys8vnELnFOSc4vAJDtBMUBvCwE0IJyzX*ctIsBAPsI6USqUK*7xspBZIYasyJk0GLfyyXTWdb4RUuhThRyK63mXROtshLuEFhRKxxdoh92tjwnsyLVW1WK6Pz-lwPbc4RSTLW6HsL5SQuABO7X5GrAgPDgXgCBPpsnFVjUg=
长清资本,http://mp.weixin.qq.com/profile?src=3&timestamp=1503128348&ver=1&signature=AkSHee4N40MmjIfbFuUIvjmjOdoMO2g*W1fDorsijayKAH0bLcO9nG*aJvoJ*-G-YyHadstuCzjPf7Jfv7Mgzg==,微信号：gh_4a1438e0f801,长清资本是专业化的资产管理机构,集股权投资、基金管理和精品投行业务为一体.本官方公众号致力于为投资者提供最权威、最及时的投融资信息.,,德雷曼:逆向投资的理论基础,http://mp.weixin.qq.com/s?src=3&timestamp=1503128348&ver=1&signature=vxx5KHgBJ59jpDUK52ai3ygWYOiSSaX2u0yKInoEC9d1GDHM3DwHJr2HxWIdxa7ToSlHJ3Y5o4fAJGOZg5X5XiqEBUUa1FNuu8Vp90u5kJkNA1NSM-AWBL4g8EAuIdh8*d7nXexUCqgG91uZMo3hQ1xeYJ2nBmhnAU4v*264TLg=
