b70e72f05a2ef856e19cf8099f5d901c,,男,33岁,硕士, 智互联(深圳)科技有限公司（鼎捷软件）-                            -                                                                            ,-                                技术总监 ,5年工作经验,深圳,-具备Linux下C/C++6年大型云计算系统开发经验，熟悉linux系统的软硬件环境、开发环境以及常用工具具备海量数据的分布式开发经验，对分布式事务、柔性服务、负载均衡、过载保护、平滑扩展等方面有一定积累与认识对虚拟化，大数据等云计算系统的设计架构与实现有深入认知，对移动领域的云主机，云数据分析，云推送，云存储等服务流程的整合和系统设计有一定的实战经验。具有2年以上30人以上的项目及团队管理经验，团队承接的项目历经考验。熟悉使用lua,bash，python，php等脚本语言，熟练掌握openresty的框架并有相应的中大型项目开发经验。-独立搭建Hadoop、Spark，Hbase环境并进行小规模测试。 对业界最新技术有持续关注（InfoQ，GitHub，PingWest，Cnbeta）。 具备良好的分析解决问题的能力，对独立承担的任务和系统进度有把控能力 具有良好的团队协作以及对外沟通能力--,cto或技术总监,全职,深圳,35K,50K,,,,{ 工作经历 :腾讯计算机系统有限公司,2010.03 , 2014.02,高级后台开发工程师,-工作内容：-            毕业后进入腾讯计算机系统有限公司， 先后参与了腾讯网络控制器项目（TNC）和腾讯云虚拟化项目后台（Matrix）的设计和实现，其中TNC项目中，在主力开发离职的情况下，在实习期开始承担了后台的交接工作，完成了TNC项目中两个重要功能：网络设备批量备份和配置扫描。从2011年6月至2014年3月，转入腾讯云虚拟化开发组，负责腾讯云虚拟化后台三个核心模块（collector， network，auditor）的设计和开发，同时配合腾讯网管系统，设计和开发了配合虚拟化生产系统的运营支撑系统OSS。-工作业绩：         -            TNC项目上线后，极大的提高了运营效率，同时作为腾讯基础控制器（TIC）的主要部分，获得当年腾讯卓越运营奖；Matrix 系统上线后，支撑起腾讯云、腾讯开发云平台以及腾讯互娱游戏云平台近6万台虚拟母机，20万台虚拟子机的创建，操作（重启开关机），迁移，销毁，监控等功能，并随团队获得当年腾讯卓越运营奖金奖，个人也在Matrix项目中拿到S（腾讯公司级优秀员工），同时在腾讯四年的考核中，1次S（优秀），5次A（超出预期），1次B（符合预期）。----;摩羯(深圳)科技有限公司/北京触控科技有限公司,2014.02 , 2016.01,软件架构师,-工作内容：         出于创业的想法，加入摩羯科技，先后参与了摩羯大数据处理平台、摩羯推送平台（push.mjyun.com）、触控Appthinning平台的设计和开发，为摩羯推送平台以及触控Appthinning平台的开发经理，负责上述平台后台的技术架构设计和开发实现 工作绩效：            摩羯推送平台目前已经介入累计设备2400多万台，日活跃设备100万台， 推送信息数20万次， 接入CP 200家，目前系统运行稳定，无重大运营事故，同时在摩羯推送的基础上，扩展出摩羯IM Server功能， 吸引了移动端众多有影响力CP（如捕鱼达人2、捕鱼达人3、万千回忆、秦时明月、百度文学）的加入，个人作为技术负责人，负责处理来自各方的技术问题和技术需求，并制定解决方案。         触控Appthinning平台吸引了广大游戏CP的加入，成功将多款知名游戏（如刀塔传奇，梦幻西游，三国杀传奇，剑魂之刃）制作成小包并打出理想的口碑。--;智互联(深圳)科技有限公司（鼎捷软件）,2016.01 , 至今,技术总监,-整个公司技术架构设计和技术团队管理--技术团队的招聘和构建-整个平台后台架构的搭建-技术团队的培养和技能提升机制制定---;},{华中师范大学,本科 , 计算机科学与技术,2007年毕业;华中师范大学,硕士 , 计算机应用技术,2010年毕业;},{腾讯网络控制器项目（TNC）,后台开发工程师,2010.03 , 2011.06,-项目简介：-为腾讯海量网络设备提供自动化的操作控制功能，屏蔽不同厂商，不同型号设备之间配置方式和命令的差异，从而为网络运营人员提供简洁、统一的操作方式。-个人职责：-承接原开发人员的任务，负责网络设备配置的定时备份和恢复功能，同时改进模板的导入模式，实现了模板的批量导入，同时实现了运营人员期待异常配置检测功能。--项目效果：-极大地提高了网络运营人员的运营效率（节省人力4人/天），同时web前台上线之后，作为TIC（腾讯基础控制器）的重要部分，获得腾讯公司卓越运营奖--;腾讯云虚拟化项目（Matrix）,核心模块负责人,2011.05 , 2014.03,-项目简介：-        为腾讯云平台，腾讯开放平台，腾讯互娱游戏云提供后台云主机的创建、操作（重启开关机）、销毁、迁移等基础功能的支持，为公司提高机器利用率，节省运营成本。--个人职责：-        核心研发人员，伴随Matrix 系统V1到V2的变迁，负责数据收集模块，网络配置模块，数据审计模块以及运营支撑系统（OSS）的设计和实现，数据采集模块实现了10W+级服务器的数据采集，网络配置模块实现了云主机网络配置自动化，数据审计模块实现了资源高效的对账和清理，同时独立设计了Matrix 1.0 到Matrix 2.0 的数据迁移方案，实现了系统升级对用户的无感知。--项目效果：-        Matrix系统从开始简单的半手工到V2的全自动化，从V1承载1000台母机到V2承载近6万台母机，20万台虚拟子机，每年为腾讯公司节省运营成本近亿元，同时该项目联合腾讯云项目连获腾讯公司卓越运营奖金奖和腾讯卓越研发奖金奖。--;触控Appthinning平台,技术负责人,2014.03 , 2015.08,-项目简介：-        摩羯科技的两个主要项目之一，负责对在PUSH平台注册的移动应用或者游戏进行精准、定制化的推送，显著提升移动应用和游戏的留存率和回流率。--个人职责：-        负责系统的技术攻关，架构设计与核心模块的开发。包括高并发接入层模块的设计与开发（Cache与频率限制体系等），高效集中的逻辑控制模块的设计和开发（转移链表，超时控制等），以及快速可扩展的数据层的设计和开发（twemproxy +redis），同时在推送功能的基础上，扩展出摩羯IM功能，并实现了后端数据存储的，迁移。--项目效果：-        项目上线后，接入了多款CP，系统达到了16w/s+的推送性能，并打通了摩羯推送和摩羯统计两个平台的功能，实现了基于统计的精准推送，使每款应用的留存率平均提升5%。--;触控Appthinning平台,技术负责人,2015.08 , 至今,-项目简介：-        触控Appthinning平台负责为广大游戏CP、游戏渠道商、广告商提供游戏的瘦身和“点开即玩”服务，提升游戏下载转新率和广告推广效率。--个人职责：-        负责后台部分设计和代码编写，并参入hack模块的技术讨论和定制-项目效果：成功将刀塔传奇、梦幻西游，三国杀传奇，剑魂之刃等多款S级游戏制作成小包--;},{Hadoop/Spark/Hbase/Kafka,熟悉;Lua，Python,熟悉;带团队能力,精通;高性能高并发,精通;C/C++,精通;},{http://t.cn/R5yDJZT,;}
92b9951555fa1ca7105b1e1b76d9b22b,,女,,硕士,,,应届毕业生,深圳,-成绩优秀，拿过国家励志奖学金和校级奖学金，多次评为校三好学生，参加了科研立项、数学建模等活动--,大数据方向,全职,深圳,5k,10k,-------,,,{:},{华中师范大学,本科 , 数学与应用数学,2016年毕业;新加坡国立大学,硕士 , 数学,2017年毕业;},{全国大学生数学模型竞赛,建立优化模型、运用matlab分析数据,2014.09 , 2014.09,-·         将创意平板叠椅的设计问题转化成优化问题，建立最优化模型，在考虑产品稳固性好、加工方便、用材最少情况下给出折叠桌的最优设计方案-·         设计出一种新型美观的平面折叠椅-·         获得湖北省三等奖--;美国大学生数学模型竞赛,运用matlab分析数据,2015.01 , 2015.01,-·         查找关于埃博拉的文献并找出了传播埃博拉病毒的主要原因：当地的葬礼习俗-·         根据埃博拉病毒的传播特性建立了相应的模型-·         在现有的医疗设备和疫苗情况下预测了埃博拉的传播--;科研立项,利用R语言、Matlab分析地铁对城市的同学,2014.04 , 2015.05,-·         作为主力成员成功申请大学生科研立项国家级立项，科研经费1万元-·         在大学生学报上发表了《确定地铁影响力因子的调查报告》，主要将影响力因子归为经济、交通、文化三个方面-·         利用R语言分析房价与地铁的关系-·         利用MATLAB程序分析了修建地铁前后地铁对武汉交通的影响  --;},{C语言,熟悉;Matlab,掌握;R语言,掌握;SPSS,精通;mysql,掌握;},{}
9150a66c3541180bd931ca3bbdf19ebb, 做事认真负责，喜欢交流分享。 -                                    ,女,24岁,本科,,,1年工作经验,深圳,-本科期间同时取得理学（心理学）和农学（植物保护）两个学士学位，主修专业课程有社会心理学、组织行为管理学、心理测量学、心理统计学、心理健康学、植物生理生化、田间测量统计学、植物化学保护、植物病理、昆虫学等。-本人是个典型的理科生，在自然科学和心理学上有一定的专业基础。做事认真仔细，喜欢交流分享，更享受团队合作，期待一份能够体现行动力和执行力的工作。--,运营专员,全职,深圳,5k,10k,,,,{ 工作经历 :监利县农业局,2015.12 , 2016.02,种植业科实习生,-1、通知23个乡镇的农办主任会议信息，并准备会议相关事项。-2、“以奖代补”、“育秧工厂补贴”项目的材料收集、整理。-3、随科室人员下乡调查油菜的抽苔情况、病虫害情况。--;中国太平,2016.02 , 2016.05,经理助理,-1.按照经理要求准备部门会议。-2.客户投保信息的收集，客户需要变更信息时代办保全等。-3.学习、讨论、传递寿险的意义与功用，研究、交流同类型产品的条款，找出他们的特点与竞争力。-4.递送保单，客户维系，参与健康小屋、亲子活动等活动活动。--;经营平台外卖店,2016.06 , 2017.07,店铺运营,-1.店铺平台的日常管理工作，菜品、图片、库存量更新，顾客评论回复。-2.通过设置关键词、策划营销活动以及平台推广工具的使用和平台渠道推广，维护店铺曝光率在10000以上。提炼商品卖点，优化图片，提升转化率。单店营业额排名稳定在商圈同类商家前10名（同类商家833家）。-3.关注店铺的顾客动向，通过定向优惠券维护店铺的优质客源，店铺老客户占比可达69%－75%。-4.特殊天气负责调度工作和顾客情绪安抚，将退单和差评降到最低。-5.每日关注平台数据，每周导出数据进行小结，月底盘点本月营业额，收支情况，制作月账目表。--;},{华中农业大学,本科 , 植物保护,2015年毕业;华中师范大学,本科 , 心理学,2015年毕业;},{},{三级心理咨询师,精通;办公软件word、excel、ppt,精通;英语：cet6,精通;},{}
3c8138f99a3423bba194640b65cb7511, 阳光 对生活充满激情 -                                    ,男,26岁,本科, 武汉物易云通有限公司-                            -                                                                            ,-                                java研发工程师 ,3年工作经验,武汉,-我在开发中的好习惯-1.开发习惯好。开发中，会在逻辑复杂的地方添加注释以便后期需求发生变化时容易做出相应的调整。功能开发完成后，及时书写开发文档说明接口详细信息或功能使用规则介绍。-2.擅于调试。程序开发完，并不是就是完美的。通过一系列的实践，我已经具备了较强的调试能力，设断点、观察数据变化、寻找异常并解决问题，都是我颇为熟悉的事情，所以我可以很快定位问题出现的位置，并妥善解决。-3.擅于沟通。学生时期担任过班委，参加过团队性的全国比赛，也利用暑假参与联通销售工作等，这些各样的活动无形中提升了我的沟通能力。致使目前我的开发中，也会不停的去沟通，去明确什么是我们实际需要的，什么样的程序做出来是让人满意的。-4.承受能力强。目前几个阶段的工作，大部分还都是独立负责项目，压力还是有的，加班也是常有的，能够自我的寻找释放的方法。--,java研发工程师,全职,武汉,10k,15k,,,,{ 工作经历 :北京亿信华辰软件有限责任公司,2014.05 , 2015.01,实施/研发工程师,-研发期间，完成指定的工作任务，并对公司使用的xui.js组件源码存在的BUG进行了修复。因业务需求参与实施，实施中主要负责数据库维护，数据碎片的处理，垃圾数据清理，以及ETL数据分析抽取规则的修改。--;武汉物易云通有限公司,2015.03 , 至今,java研发工程师,-工作期间独立负责公司两个项目，一个项目为公司员工内部考核、业绩、打卡以及报销申请等功能的APP后台程序的编写。另一个为对员工整体进行管理的WEB项目，包括调整人员组织结构、统计、位置查询以及职员行动轨迹，并与其它开发平台进行数据交互、接口编写以及数据同步等。--;},{华中师范大学汉口分校,本科 , 计算机科学与技术,2014年毕业;},{国家某局全国某指标普查数据分析系统,担任项目负责人。负责协调客户关系、完成客户各个相应的分析需求,2014.03 , 2015.01,-客户为国家某局，为进行全国某涉密指标的数据信息话管理统计工作服务，涵盖了数据采集、数据分析等功能。-采集阶段为公司采集数据工具完成。数据分析阶段先用PL/SQL编写ETL过程完成对数据的抽取转换存储，后由B/S构架根据ETL处理后的数据提供BI分析结果（包括切图、统计图、数据），前端主要采用了xui.js。--;商务助手APP员工管理系统,项目负责人。负责后台逻辑与前台页面的开发,2015.03 , 至今,-该项目对商务助手APP进行了辅助。通过该系统可以对商务助手APP员工进行结构调整、权限管理、分组管理、位置轨迹、签到查询、业绩预算相关功能。--;商务助手APP,担任该项目负责人。完成需求分析、开发及测试,2015.03 , 至今,-该项目为公司员工提供内部管理而开发。通过该服务有效的监控外勤人员的地址、上班签到、业绩统计、业绩预算、申请报销、数据分析、消息推送、新版本发布等功能。-编写基于B/S的Http协议的接口供客户端使用，形成了B/S + C/S复合结构。项目提供服务接口，并使用其它公司服务接口（包括B/S接口、WebService接口）。--;},{Struts2，Spring MVC,MyBatis,精通;freemark,熟悉;javascript,AJAX,掌握;Oracle,掌握;Core Java,精通;},{}
4bdaaed9c2a5aae88d84265b7e45d81e, 18年工作经验，从事基于互联网系统集成行业的售前售后服务 -                                    ,男,43岁,本科,,,10年以上工作经验,深圳,-本人18年的工作经验，主要从事基于互联网的系统集成行业、安防行业的售前、售后服务，具有良好的团队合作精神，适应能力、自学能力较强，善于接受新事物，身体健康，精力充沛，能够承受较大的工作压力--,售前,全职,深圳,10k,15k,,,,{ 工作经历 :深圳市华强北电子世界市场,1999.04 , 2009.04,销售技术,-个人电脑、配件、耗材的销售，配置组装个人电脑，公司、工厂办公设备的维护，局域网、无盘局域网的安装。--;深圳市星谷科技有限公司,2009.04 , 2015.03,售前售后支持,-各地市移动视频流媒体平台建设、维护，编写项目方案、投标文件，参与项目投标，参与项目实施，公司业务的售前、售后支撑工作。--;揭阳市星谷科技有限公司,2015.03 , 至今,部门经理,-负责项目售前工作，落实用户需求，编写方案，参加项目投标，参与项目实施，负责项目售后服务支持。---;},{华中师范大学,本科 , 计算机科学与技术,1998年毕业;},{深圳国土局监察执法车辆监控系统,参与项目的设计、设备选型、项目实施,2014.03 , 2014.12,-本项目适用于执行车辆的日常巡逻、突发事件或其他特殊情况的现场处理和控制，集成高清视频、4G网络传输、GPS定位、集群调度管理等功能。--;揭阳市农业三资管理平台,编写方案、投标文件，参与项目投标，参与项目实施,2015.03 , 2015.07,-本项目通过信息化技术，搭建以县市区为建设主体和监控主体、镇街为服务节点、村级为公开节点的三级农村集体资产资源资金管理服务平台，包含农村集体资产管理交易平台、农村集体财务监管平台。--;无线城市流媒体平台建设,参与项目实施，部署流媒体服务器,2009.10 , 2015.12,-从2009年开始，在建设智慧城市的大环境下，建设基于3gpp的流媒体平台，实现移动终端、电脑通过互联网观看监控视频、视频直播、点播，可用于道路视频监控、手机视频监控、宝宝在线、连锁商铺等--;揭阳市龙祥花园园区智能化系统安装工程,参与项目的实施,2015.09 , 2015.12,-本项目为揭阳市龙祥花园智能化小区建设安装工程，包括综合布线系统、视频监控系统、楼宇可视化对讲、门禁系统、车辆停车场道闸、公共广播。--;揭阳市住房公积金管理中心网站建设,明确用户需求，编写方案，网站功能优化改进，参与项目实施,2015.11 , 2016.01,-本项目为揭阳市住房公积金管理中心提供一个政务公开、法规宣传的平台，为广大用户提供一个查询其公积金帐户变动情况的快捷的通道。--;揭阳市榕城区新兴街综治网格化智能工作平台建设,明确客户需求，编写方案，系统优化改进，参与项目实施,2016.05 , 2016.09,-本项目根据揭阳市榕城区新兴街道办的工作需求进行设计、开发，实现目标以街道信息大数据库为基础，对辖属街区实行“反复巡查、全面覆盖、实景上传”的工作要求，包括人口管理、社会治安管理、民事纠纷管理、组织场所管理、民生服务等。--;揭阳市揭东区农业信息化服务平台建设,明确客户需求，编写方案、投标文件，参与项目投标，参与项目实施,2016.06 , 2016.12,-本项目为揭阳市农业和林业局的农业农村信息化建设项目，主要包括数字门户网站、公共信息服务、专业信息服务、农业虚拟社区、农业远程教育、农产品质量追溯、农业物联网监管、农业电子商务等。--;揭阳市中医院住院楼WLAN覆盖项目,明确客户需求，编写方案，负责项目实施。,2017.06 , 2017.07,-揭阳市中医院住院楼建设WLAN覆盖，为患者、患者家属提供免费上网服务，并采用页面推送方式介绍中医院各大科室的业务。--;揭阳市公安局空港分局“天网工程”治安视频监控项目,编写方案、投标文件，参与项目投标，参与项目实施,2017.04 , 至今,-本项目属于揭阳市公安局空港分局的天网工程，其建设内容在揭阳市空港经济区登岗镇管辖区14个村建设一套治安视频监控系统，共计191个视频监控点。--;},{熟悉互联网+、云计算、大数据、虚拟化系统,掌握;熟悉智能安防产品,掌握;熟悉办公软件,掌握;熟悉windows、Linux 操作系统,掌握;},{}
8ba7d7f3ceaef3ee07313436b1921ac9, 乐观开朗 -                                    ,女,27岁,本科,,,4年工作经验,武汉,-能够独立工作，思想成熟应变能力强。个性稳重，具有高度责任感。积极主动，并具有良好的交际技能。吃苦耐劳，上进心强，身体健康，性格开朗。--,产品运营,全职,武汉,5k,10k,,,,{ 工作经历 :瑞融（北京）贵金属经营有限公司,2013.07 , 2015.03,网络推广,-1负责公司在百度，搜狗等搜索引擎上的广告推广，通过市场调查，分析竞争对手的推广方式和产品优势，调整公司的推广模式和广告定位.-2结合市场销售数据和客户需求数据，确定广告的投放重点，监控流量消费等，来降低竞价成本，从而获得更高的ROI.同时也会发些外链，获取免费流量。更新站内文章，策划站内活动等--;三亚卡布奇诺时光婚纱摄影有限公司,2015.04 , 2016.11,网络推广,-1负责公司在百度，搜狗，新浪，微信等的竞价广告，通过市场调查，分析竞争对手的推广方式和产品优势，开发新的推广渠道，完善公司在各大平台的店铺。-2调整公司的推广模式和广告定位，结合市场销售数据和客户需求数据，确定广告的投放重点，监控流量消费等，来降低竞价成本，从而获得更高的ROI.同时也会发些外链，获取免费流量。更新站内文章，策划站内活动等--;北京木仓科技武汉子公司,2016.12 , 2017.07,运营推广,-1负责提高用户活跃度和留存率，分析数据，识别，理解用户需求，提高产品活跃度和产品体验的满意度。-2对产品的用户群体进行有目的的组织和管理，正价用户的粘性和用户忠诚度。-3有针对性地开展产品推广，配合产品需要进行推广方案策划。对竞品相关功能进行分析，分析产品价的差异，并持续关注竞品动态。-4.有一定的数据分析能力，能对产品和市场数据进行分析，并以此为依据推进产品改进--;},{华中师范大学汉口分校,本科 , 国际经济与贸易,2013年毕业;},{},{},{}
2ac7312e03b23c762e2d7ce4fc609b85, 华师美院 摄影师 -                                    ,女,,本科,,,应届毕业生,武汉,,摄影师,兼职,武汉,2k,5k,,,,{:},{华中师范大学,本科 , 油画,2018年毕业（预计）;},{},{},{}
c4ef3d31d5780612dbcc992eb32c134b, 心思细腻，幽默的交谈风格，擅长挖掘技术人员内心底层想法 -                                    ,女,25岁,本科, 河南煌高企业管理咨询有限公司-                                -                                                                                                            ,-                                    高级猎头顾问/TL ,3年工作经验,武汉,-1.心思细腻，幽默的交谈风格，擅长挖掘技术人员内心底层想法，深入沟通；-2.关注互联网实时新闻和行业动态，总结梳理亮点，为人选做心理攻略和铺垫；-3.1年积累北上杭优质人才资源500多人:微信其中java-74人，android-20人，算法-35人，数据-66人等等；-4. 强大的人格魅力、转介绍资源和各知名互联网公司的小粉丝效应；-5. 提前规划、未雨绸缪的意识，强大的逻辑思维能力和分析总结能力，遇事淡定，强烈的自我驱动力和上进心。--,招聘顾问,全职,武汉,5k,10k,,,,{ 工作经历 :吉瑞科技有限公司（波顿集团）,2013.09 , 2015.04,研发中心助理,;郑州猎帅企业管理咨询有限公司,2015.04 , 2016.05,猎头顾问,;河南煌高企业管理咨询有限公司,2016.05 , 2017.05,高级猎头顾问/TL,;},{武汉职业技术学院,大专 , 工商企业管理,2014年毕业;华中师范大学,本科 , 人力资源管理,2019年毕业（预计）;},{},{},{}
9be560768d518e7aa59a582290854b3c, 熟悉产品开发流程，有很强的产品规划、需求收集与分析能力 -                                    ,男,24岁,硕士, 百度外卖-                            -                                                                            ,-                                产品经理岗 ,1年工作经验,北京,,产品经理,全职,杭州,10k,15k,,,,{ 工作经历 :百度外卖,2016.04 , 至今,产品经理岗,--负责对外接口与开放平台产品，包括方案梳理、需求文档编写，推进产品的迭代发布和优化；-了解外卖行业商家，第三方开发者等的诉求，与商家及第三方系统对接，与外卖各部门能力协作，形成产品化解决方案； -对日常数据进行跟踪和研究，进行产品或功能上线效果分析，并跟进改进产品的体验完善；-对接商家与第三方开发者，进行日常的系统对接支持；---;},{中南财经政法大学,本科 , 金融学,2014年毕业;华中师范大学,本科 , 软件工程,2014年毕业;香港城市大学,硕士 , Business Information System,2016年毕业;},{开放平台开发者自助中心项目,产品经理,2016.10 , 2016.11,--主要为了解决开放平台缺乏统一的资料以及常见问题积累中心，导致线下问题众多的情况；-此项目我主要负责初期对于开发者问题类型的梳理，对于提问流程的抽象，对开发者需求调研，设计产品方案，产出需求文档，推进项目上线；-上线后减少总问题数量30%，承担50%问题至线上；----;API开放平台全面开放项目,产品经理,2017.04 , 至今,--主要为了满足第三方开发者与单体形态商家通过接口接入百度外卖的需求。-经历调研第三方开发者市场，提出产品解决方案，产出需求文档；制定项目计划，跟进项目进程，协调开发，设计，运营资源；与第三方开发者接触，引入第三方开发者协作测试；制定关键数据指标，对项目上线后最终效果进行校验。-预期开放平台能新增50%单体商户，新接入市面上大部分第三方软件厂商；---;},{},{}
7f937ac670f474564135d8a5b2e1b5cd, 设计让世界变得更美好！ -                                    ,女,25岁,本科, 武汉新时代网络科技有限公司-                            -                                                                            ,-                                UI设计师 ,3年工作经验,深圳,-1.精通Photoshop、illustrator、Dreamweaver、Fireworks、AE、Axure等设计制作软件-2.熟悉网站、APP（Android、IOS）H5设计规范-3.熟悉html5、div+css布局，能独立完成静态网页设计和代码-4.三年网页和移动UI设计工作经验-5.有一定的手绘功底-6.有较强的自学能力-7.喜欢画画、摄影、看书和写文章，勇于探索新奇事物-8.善于制定工作，并随时关注项目推进情况，为项目预留1~2天的变动时间以应对突发情况-9.追求完美，勤奋好学、善于思考；做事认真踏实，富有创新精神，适应能力强；沟通能力强，能迅速融入团队，有较强的团队合作精神--,ui设计师,全职,深圳,5k,10k,----期待在接下来的工作中和公司、同事共同成长，一起实现梦想！---,,,{ 工作经历 :武汉楚天号达科技有限公司,2014.06 , 2015.03,网页设计美工,-1.负责微信公众号的创意设计-2.根据文案设计宣传海报-3.参与微信公众号的模块设立，负责微官网的设计及维护-4.支持公司日常设计需求，如名片、海报、VI宣传册等---;武汉新时代网络科技有限公司,2015.04 , 2017.01,UI设计师,-1.根据产品定位把握用户体验，提供切实可行的视觉设计方案-2.移动端（APP）：设定APP的整体视觉风格和UI规范；UI、切图等相关工作-3.网页（PC端）：负责公司网站的整体设计、改版、更新，提出网站板块设置建议并进行设计-4.手绘并设计一些图形或元素-5.结合产品策划思路及理念，配合产品经理和研发人员推动项目高效前进-6.不断跟踪改进视觉元素，优化用户体验-7.制作高保真原型图，进行Demo展示-8.其他与美术设计相关的工作---;},{华中师范大学武汉传媒学院,本科 , 艺术设计,2015年毕业;},{母婴论坛APP,UI设计师,2015.03 , 2015.05,-1.根据交互原型图进行界面的视觉设计；-2.搜集用户体验和反馈信息，进行视觉和交互设计的优化；-3.负责icon的设计及风格稿的确定；---;海豚传媒APP,UI设计师,2015.06 , 2015.08,-海豚传媒APP是图书商城类APP，我们专注于为孩子们挑选最全、最新的儿童图书。从绘本、游戏到科学探索，让孩子爱上看书。-1.确定APP的风格稿，制定UI设计规范；-2.负责资料、素材的搜集整理及图片的处理，APP主页面的视觉设计；-3.搜集用户体验和反馈信息，进行视觉和交互设计的优化；---;众易贷APP,UI设计师,2015.10 , 2015.12,-众易贷APP是一个金融服务平台，为用户特别是中小型企业提供便捷的金融服务。-1.根据项目开发的说明文档对产品进行基本的功能分析；-2.根据交互原型图进行界面的视觉设计；-3.跟后台工程师沟通页面效果的实现；-4.配合程序开发进行切图、标注---;石投金融网站,UI设计师,2016.02 , 2016.04,-通过石投金融平台的服务，投资人可将资金出借给小贷、担保等机构推荐的信用良好的借款企业。-1.分析网站定位，结合行业特点确定网站整体设计风格；-3.负责网站相关图形制作、版块分析与设计；-4.不断优化视觉与交互设计---;小样儿APP,UI设计师,2016.03 , 2016.05,-致力于打造音乐人专属的音乐创作协作软件和高端音乐交流平台，让音乐人轻松享受创作的乐趣。-1.前期参与小样儿APP的竞品分析-2.负责小样儿APP主要页面的设计-3.参与用户交互体验设计，不断完善APP的功能-4.跟开发人员进行沟通，确保项目顺利完成---;酷乐k歌APP,UI设计师,2016.06 , 2016.08,-装机必备k歌软件，传承天籁之声，做全民k歌达人。-1.确定APP的定位，制定产品界面视觉设计规范；-2.负责APP主要页面及图形、图标的设计（有部分手绘图形）；-3.参与用户体验设计，提升产品的用户体验；-4.负责页面的切图及标注；-5.后期跟开发人员进行沟通，跟进项目---;世界厕所日h5+黄标车h5,UI设计师,2016.11 , 2016.11,-1.参与h5的创意讨论-2.负责h5页面的设计---;},{axure,精通;AE,掌握;DW,掌握;AI,精通;PS,精通;},{,;,;}
dfe7548deac561075d20678f4214529d, 认真工作，激情生活。 -                                    ,女,,本科,,,7年工作经验,广州,,广告销售；市场推广；BD,全职,广州,15k,25k,-------,@妈妈网主要服务客户,-美赞臣、帮宝适、舒肤佳、汰渍、Olay、迪士尼等国际大客户--,{ 工作经历 :广州市海珠区六中珠江中学,2009.07 , 2010.09,语文老师,-语文教学--;广州数联软件技术有限公司（POCO网）,2010.10 , 2012.05,商业编辑,-1、与AE对接，根据客户需求执行广告项目；-2、广告项目Minisite架构策划，文案撰写；-3、项目硬广、软文文案、新闻稿、活动帖撰写；-项目专题专区图片内容筛选、把关。    ---;广州盛成网络科技股份有限公司（妈妈网）,2012.12 , 2014.01,策划,-1、根据销售提供的客户需求，结合妈妈网媒体平台资源，为客户撰写推广方案；-2、综合分析客户的产品，竞争对手，网络媒体选择等各方面的信息，不断挖掘客户需求；-3、对客户需求进行准确的把握和引导，协助销售进行提案；-对妈妈网产品进行商务化包装。   ---;广州盛成网络科技股份有限公司（妈妈网）,2014.01 , 至今,高级客户经理,-1、发现客户需求，结合妈妈网媒体平台资源，为客户提供营销解决方案；-2、开发维护客户关系，制定客户开发计划，进行商务谈判并推进合同的签订；-3、协助、监督、保障项目的落地与顺利实施，并完成项目回款。---;},{华中师范大学,本科 , 汉语言文学专业,2009年毕业;},{},{},{}
5fc95ea8499f328af794ad92349f1d9b, 3年web前端开发，有独立开发前端应用的能力。 -                                    ,男,27岁,本科, 爱康集团-                                -                                                                                                            ,-                                    web前端开发 ,3年工作经验,上海,,前端开发,全职,武汉,15k,25k,,,,{ 工作经历 :北京宇信易诚网络技术有限公司,2014.04 , 2016.03,web前端开发,-银行金融平台pc的前端开发。--;爱康集团,2016.03 , 至今,web前端开发,-公司自有预约挂号系统(pc端和wap)的开发和维护。--;},{华中师范大学,本科 , 视觉传达,2014年毕业;},{},{},{}
909f1ec0b73e45ab3b25f22628be0891, 学习速度快。爱操心，负责人。执行能力强。 -                                    ,女,26岁,硕士, 北京双高-                            -                                                                            ,-                                媒介经理 ,3年工作经验,北京,-吃苦耐劳，踏实负责。具有良好的人际沟通能力，抗压能力强。--,公关策划,全职,北京,10k,15k,,,,{ 工作经历 :星岛日报,2014.01 , 2014.07,实习记者,;界面（上海）网络科技有限公司,2015.01 , 2015.07,运营编辑,;北京双高,2015.07 , 至今,媒介经理,-运营--;},{华中师范大学,本科 , 新闻传播学,2012年毕业;武汉大学,其他 , 法学,2013年毕业;伦敦国王学院,硕士 , 数字人文,2015年毕业;},{},{},{}
88db76a866dc7e6898f1e84c4d09bfa2, 一个从始而终的男人 -                                    ,男,,本科,,,4年工作经验,北京,,运营类产品类,全职,北京,15k,25k,,,,{ 工作经历 :中视前卫影视传媒有限公司,2013.12 , 至今,节目导演 后期导演,-cctv12《普法栏目剧》节目后期导演-cctv1《第一动画乐园》节目手偶剧串联前期导演--;},{华中师范大学武汉传媒学院,本科 , 播音与主持艺术,2013年毕业;},{人民日报《大咖有话》,宣传片配音,2017.04 , 至今,-人民日报网出品的一个专访明星的直播节目。--;},{办公软件,精通;开车,专家;自行车骑行,精通;视频剪辑,掌握;配音,精通;},{}
