3a3654070c9c63415cc3898ed5c9d45a, 热爱生活，热爱工作！ -                                    ,女,,本科,,,2年工作经验,北京,-本人虽然之前自己学习的专业以及参与的工作都比较偏向专业技术型的纵向发展，但一直觉得自己是个横向发展的人，热爱有挑战的工作，喜欢和人打交道多过和物，遂如今想拥有一份营销工作，努力达成每一个目标，为公司创造价值，同时也更大地实现自我价值--,策划运营,全职,北京,5k,10k,,,,{ 工作经历 :北京谱睿钢琴教育中心,2011.07 , 2012.05,钢琴老师，创始人助理,-负责一对一钢琴课程，暑期一对多兴趣课程；根据上课情况和老师反馈改进和提高公司自创教材与音频；因创始人中文能力不高，我负责整理她日常口述的理念和想法整理成文章发给合作杂志；负责对销售人员进行公司产品和课程的培训；主持过一场公司推广活动。--;中央音乐学院鼓浪屿钢琴学校,2013.03 , 2015.07,电子音乐制作主课老师,-主要工作内容为负责初一到初三电子音乐专业学生的一对一主课，每年策划参与一次面对全市的汇报演出。期间帮忙兼职了一学期教务工作，并自己组织了贵州考点的招生考试。---;},{中央音乐学院,本科 , 电子音乐制作,2012年毕业;},{},{沟通能力强，英语水平优，善于开展活动以及揣摩客户心理,掌握;},{}
fc001aa7f57b14becbcddfd236992e26, 剧院管理、文化投资、跨境电商等跨行业经验和快速学习能力。 -                                    ,女,,硕士, 国家大剧院-                                -                                                                                                            ,-                                    主管 ,10年工作经验,北京,,,,,,,,,,{:},{},{},{},{}
b6552204a43895a60e3020a9cc4cfd08, 知名音乐教授 -                                    ,男,,本科, 中央音乐学院-                                -                                                                                                            ,-                                    作曲专业老师 ,5年工作经验,北京,,,,,,,,,,{:},{},{},{},{}
6480e0b0e446894b961153c934094268,,男,,硕士,,,5年工作经验,北京,,,,,,,,,,{:},{},{},{},{}
70e9c03613dbb7937ac2ba66e09e2a92, 我认真负责，有耐性，有拼劲儿，虚心学习，和速度 -                                    ,女,,硕士,,,1年工作经验,北京,,,,,,,,,,{:},{},{},{},{}
9e58e573a3bafe3baef6a4c8924ca7c3, 熟练操作CUBASE，作品风格融合多样，为人直爽，适应性强 -                                    ,男,,本科, 中央音乐学院-                                -                                                                                                            ,-                                    电子音乐制作 ,应届毕业生,北京,,音乐制作及音乐产业相关,全职,北京,5k,10k,,,,{ 实习经历  :中央音乐学院,2013.10 , 2013.10,北京国际电子音乐节演出组,;中央音乐学院,2014.10 , 2014.10,北京国际电子音乐节演出组,;中央音乐学院,2014.12 , 2014.12,北京国际电影音乐节演出组,;},{中央音乐学院,本科 , 电子音乐制作,2016年毕业;中央音乐学院,本科 , 电子音乐制作,2016年毕业;},{},{},{}
